Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
S266286,1/13/19,31.32S,159.13E,WHALER SHARK,120.00000000,14.00000000,-31.50000000,159.25000000
A384904,5/24/07,36.29S,150.15E,YELLOWFIN TUNA,65.00000000,5.00000000,-36.50000000,150.25000000
A405309,2/28/01,32.49S,152.41E,DOLPHINFISH,40.00000000,1.00000000,-32.83333333,152.66666667
B059804,2/27/11,32.57S,152.30E,STRIPED MARLIN,240.00000000,100.00000000,-32.91666667,152.50000000
B062189,3/7/10,32.58S,152.30E,STRIPED MARLIN,0.00000000,60.00000000,-33.00000000,152.50000000
B002051,1/27/07,33.04S,152.28E,STRIPED MARLIN,0.00000000,80.00000000,-33.08333333,152.50000000
B015617,2/4/06,33.04S,152.28E,BLACK MARLIN,245.00000000,100.00000000,-33.08333333,152.50000000
B054212,3/14/10,33.02S,152.26E,STRIPED MARLIN,0.00000000,60.00000000,-33.00000000,152.41666667
B015372,3/12/08,36.17S,150.19E,STRIPED MARLIN,0.00000000,130.00000000,-36.25000000,150.33333333
A602938,4/9/22,33.40S,151.48E,DOLPHINFISH,65.00000000,1.00000000,-33.66666667,151.83333333
B004905,1/15/06,30.53S,153.03E,STRIPED MARLIN,0.00000000,50.00000000,-30.91666667,153.08333333
B006560,11/12/05,30.18S,153.09E,BLUE MARLIN,180.00000000,60.00000000,-30.33333333,153.16666667
A534222,11/28/10,30.16S,153.22E,YELLOWFIN TUNA,40.00000000,2.00000000,-30.25000000,153.33333333
B052880,3/23/14,35.22S,150.48E,BLACK MARLIN,0.00000000,60.00000000,-35.33333333,150.83333333
B013597,2/18/06,32.54S,152.34E,BLACK MARLIN,0.00000000,80.00000000,-32.91666667,152.58333333
B095445,2/23/14,33.05S,152.20E,BLACK MARLIN,210.00000000,80.00000000,-33.08333333,152.33333333
B068425,2/15/15,32.42S,152.23E,BLACK MARLIN,0.00000000,60.00000000,-32.66666667,152.41666667
A464020,11/26/06,35.11S,151.03E,YELLOWFIN TUNA,80.00000000,8.00000000,-35.16666667,151.08333333
A414018,11/9/02,34.57S,150.56E,YELLOWFIN TUNA,0.00000000,5.00000000,-34.91666667,150.91666667
A437867,7/8/09,36.45S,150.38E,SOUTHERN BLUEFIN TUNA,140.00000000,35.00000000,-36.75000000,150.66666667
S144104,12/14/02,35.45S,150.38E,STRIPED MARLIN,180.00000000,50.00000000,-35.75000000,150.66666667
B147805,2/3/19,35.35S,150.50E,BLACK MARLIN,0.00000000,60.00000000,-35.58333333,150.83333333
B145374,2/27/18,35.21S,150.42E,STRIPED MARLIN,0.00000000,70.00000000,-35.33333333,150.66666667
B112215,2/20/16,32.36S,152.28E,BLACK MARLIN,120.00000000,30.00000000,-32.58333333,152.50000000
B152791,2/4/22,33.53S,151.26E,STRIPED MARLIN,0.00000000,60.00000000,-33.91666667,151.41666667
S180061,4/15/00,37.05S,150.17E,STRIPED MARLIN,0.00000000,85.00000000,-37.08333333,150.25000000
D013012,2/27/10,32.35S,152.33E,DOLPHINFISH,45.00000000,1.00000000,-32.58333333,152.58333333
B124190,2/18/17,36.42S,150.37E,BLACK MARLIN,0.00000000,90.00000000,-36.66666667,150.58333333
A336752,11/4/01,34.19S,151.33E,YELLOWFIN TUNA,0.00000000,12.00000000,-34.33333333,151.58333333
A391277,11/19/00,35.45S,150.43E,YELLOWFIN TUNA,63.00000000,2.00000000,-35.75000000,150.75000000
B047411,1/10/10,33.52S,151.18E,BLACK MARLIN,0.00000000,50.00000000,-33.83333333,151.33333333
B066980,1/17/13,31.20S,152.59E,BLACK MARLIN,100.00000000,15.00000000,-31.33333333,153.00000000
B013667,2/10/06,33.08S,152.29E,STRIPED MARLIN,0.00000000,100.00000000,-33.16666667,152.50000000
A342797,5/2/09,33.01S,152.18E,DOLPHINFISH,30.00000000,2.00000000,-33.00000000,152.33333333
A211218,3/24/09,33.02S,152.25E,STRIPED MARLIN,0.00000000,80.00000000,-33.00000000,152.41666667
S268339,3/4/23,34.56S,150.55E,WHALER SHARK,0.00000000,60.00000000,-34.91666667,150.91666667
S274792,2/27/21,31.32S,159.01E,WHALER SHARK,140.00000000,0.00000000,-31.50000000,159.00000000
S250367,1/1/15,29.56S,159.05E,WHALER SHARK,105.00000000,0.00000000,-29.91666667,159.08333333
A409160,3/21/02,36.29S,150.15E,BLACK MARLIN,180.00000000,45.00000000,-36.50000000,150.25000000
